,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 9,0,0,0,8,2411,600413,2723499,18249207,2399390,303604,0,0,,24278532
CELL 10,0,0,0,7,294,313710,2782752,18802899,2294178,84692,0,0,,24278532
CELL 11,0,0,0,7,332,324579,2783696,18775002,2303355,91561,0,0,,24278532
CELL 12,0,0,0,8,1472,506216,2747573,18403423,2393652,226188,0,0,,24278532
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,9927,534141,1915568,10121104,2461445,475040,15,0,,15517240
CELL 2,0,0,0,7,5084,629982,2736383,18155349,2435312,319842,3,0,,24281962
CELL 3,0,0,0,18,31050,860195,2666476,17708965,2450152,565073,33,0,,24281962
CELL 4,0,0,0,8,7693,672420,2725035,18079598,2442283,354921,4,0,,24281962
CELL 5,0,0,0,19,33488,868752,2663119,17691834,2447084,577626,40,0,,24281962
CELL 6,0,0,0,8,8475,683060,2721534,18061650,2443777,363452,6,0,,24281962
CELL 7,0,0,0,18,33582,869301,2663892,17691849,2447012,576271,37,0,,24281962
CELL 8,0,0,0,8,9377,687797,2724725,18047186,2444147,368716,6,0,,24281962
CELL 9,0,0,0,18,34492,868814,2665810,17687618,2448523,576643,44,0,,24281962
CELL 10,0,0,0,8,10904,706630,2724168,18008959,2447182,384106,5,0,,24281962
CELL 11,0,0,0,8,8890,682980,2730254,18054526,2444318,360982,4,0,,24281962
CELL 12,0,0,0,18,23392,812874,2685385,17791954,2463873,504441,25,0,,24281962
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,14517,565536,1907696,10055000,2465721,523731,29,0,,15532230
CELL 2,0,0,0,9,8637,678537,2722359,18056439,2447286,365086,4,0,,24278357
CELL 3,0,0,0,22,37861,883151,2656562,17652960,2449546,598199,56,0,,24278357
CELL 4,0,0,0,8,6995,667766,2720801,18085149,2441435,356198,5,0,,24278357
CELL 5,0,0,0,22,38847,885830,2656252,17648757,2446247,602341,61,0,,24278357
CELL 6,0,0,0,8,8394,684266,2717454,18053880,2444143,370207,5,0,,24278357
CELL 7,0,0,0,23,38810,883960,2658392,17650132,2446686,600288,66,0,,24278357
CELL 8,0,0,0,8,6070,657977,2723597,18101204,2440340,349156,5,0,,24278357
CELL 9,0,0,0,17,32685,866930,2661091,17694425,2448493,574686,30,0,,24278357
CELL 10,0,0,0,8,8971,686352,2720252,18044518,2447391,370860,5,0,,24278357
CELL 11,0,0,0,9,10772,705284,2716020,18010138,2451073,385054,7,0,,24278357
CELL 12,0,0,0,14,18078,785867,2684322,17847250,2463982,478829,15,0,,24278357
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,4,53222,638295,1896343,9809690,2457300,680227,7715,0,,15542796
CELL 2,0,0,0,20,28583,789045,2710878,17769309,2461030,519498,495,0,,24278858
CELL 3,0,0,0,25,47090,887255,2665395,17586435,2445694,645754,1210,0,,24278858
CELL 4,0,0,0,19,26054,780858,2712362,17797106,2454959,507206,294,0,,24278858
CELL 5,0,0,0,32,76361,934382,2651064,17451916,2427535,728755,8813,0,,24278858
CELL 6,0,0,0,14,18138,741907,2721557,17883852,2451947,461354,89,0,,24278858
CELL 7,0,0,0,36,92481,954921,2641700,17387499,2410759,776502,14960,0,,24278858
CELL 8,0,0,0,11,14190,717152,2727272,17937174,2448908,434095,56,0,,24278858
CELL 9,0,0,0,47,114018,973551,2632040,17312875,2392814,827084,26429,0,,24278858
CELL 10,0,0,0,15,16370,731203,2726872,17903310,2454161,446843,84,0,,24278858
CELL 11,0,0,0,18,25026,780580,2717300,17794773,2459478,501374,309,0,,24278858
CELL 12,0,0,0,31,53679,882839,2677670,17555039,2462375,643407,3818,0,,24278858
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,5004,474144,1924264,10224404,2461543,425654,22,0,,15515035
CELL 2,0,0,0,12,2755,531133,2746921,18318862,2421690,257176,2,0,,24278551
CELL 3,0,0,0,29,18298,794981,2677026,17824901,2455126,508174,16,0,,24278551
CELL 4,0,0,0,12,1970,522637,2746591,18344346,2414292,248702,1,0,,24278551
CELL 5,0,0,0,22,15012,773965,2682340,17873594,2450292,483317,9,0,,24278551
CELL 6,0,0,0,12,1987,522688,2746589,18342418,2415670,249186,1,0,,24278551
CELL 7,0,0,0,20,14203,767065,2683767,17885725,2449958,477804,9,0,,24278551
CELL 8,0,0,0,12,1706,505265,2749062,18373388,2411859,237258,1,0,,24278551
CELL 9,0,0,0,18,14526,771033,2682143,17875879,2451635,483307,10,0,,24278551
CELL 10,0,0,0,12,2276,527455,2747417,18328494,2418483,254412,2,0,,24278551
CELL 11,0,0,0,13,3067,550568,2742621,18282561,2426458,273260,3,0,,24278551
CELL 12,0,0,0,19,8785,673605,2709250,18039676,2454780,392426,10,0,,24278551
,,,,,,,,,,,,,,
